qufu(3).Resampled(3).Label-Analysis(2),,,,,,,,,,13.692,,,,,,,,,21213
Volume3d (?m^3) ,Area3d (?m^2) ,EqDiameter (?m) ,BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,index,,,,13.692,,20,12278,21213,0.578796021,,,,
17856,3342.44,32.4286,2872.38,2686.04,4971.18,15223,,,,24.4105,,,,,,,,,
4928,1401.44,21.1134,3120.77,4035.05,4965.68,15224,,,,24.4105,,,,,,,,,
3072,997.196,18.036,2298.46,4074.02,4961.1,15225,,,,24.4105,,,,,,,,,
5504,1494.77,21.9058,2506.12,1919.52,4970.7,15226,,,,24.4105,,,,,,,,,
1408,589.793,13.906,3536.05,2003.83,4964.75,15227,,,,24.4105,,,,,,,,,
45376,6232.49,44.253,3855.19,2149.11,4982.26,15228,,,,24.4105,,,,,,,,,
2240,805.208,16.2337,2821.7,2671.79,4966.13,15229,,,,24.4105,,,,,,,,,
2624,908.373,17.1128,2457.4,2988.18,4967.52,15230,,,,24.4105,,,,,,,,,
1536,640.435,14.3152,3486.96,3165.94,4966.6,15231,,,,24.4105,,,,,,,,,
4992,1406.2,21.2044,3416.75,3356.95,4970.16,15232,,,,24.4105,,,,,,,,,
3456,1091.63,18.7582,3280.14,3387.62,4967.38,15233,,,,24.4105,,,,,,,,,
34624,5189.44,40.4383,3656.2,3531.27,4976.96,15234,,,,24.4105,,,,,,,,,
1728,670.147,14.8884,3108.29,3751.84,4963.23,15235,,,,24.4105,,,,,,,,,
52992,8510.64,46.6019,3366.44,4154.59,4983.58,15236,,,,24.4105,,,,,,,,,
12544,2593.02,28.8279,3711.02,4198.29,4969.77,15237,,,,24.4105,,,,,,,,,
3008,1202.47,17.9099,3139.98,4235.7,4968.89,15238,,,,24.4105,,,,,,,,,
2752,918.44,17.3867,3651.33,4244.68,4965.35,15239,,,,24.4105,,,,,,,,,
3264,1034.46,18.4042,3728.84,1857.69,4971.09,15240,,,,24.4105,,,,,,,,,
1536,606.785,14.3152,2514.96,1891.44,4970.26,15241,,,,24.4105,,,,,,,,,
4096,1219.57,19.8512,4018.58,2040.6,4969.81,15242,,,,24.4105,,,,,,,,,
250560,20517.3,78.2176,2554.99,2109.52,5008.64,15243,,,,24.4105,,,,,,,,,
14272,2838.62,30.0951,3679.33,2246.12,4976.62,15244,,,,24.4787,,,,,,,,,
1344,568.471,13.692,2750.19,2387.29,4969.6,15245,,,,24.4787,,,,,,,,,
8832,2066.91,25.646,2781.62,2883.51,4976.18,15246,,,,24.4787,,,,,,,,,
1792,696.224,15.07,2559.81,3287.82,4967.79,15247,,,,24.4787,,,,,,,,,
1728,749.054,14.8884,3107.25,3701.47,4972.86,15248,,,,24.4787,,,,,,,,,
3584,1123.68,18.987,2472.31,3854.67,4971.72,15249,,,,24.4787,,,,,,,,,
2176,793.419,16.0776,2962.72,3954.99,4970.34,15250,,,,24.4787,,,,,,,,,
1920,723.362,15.4206,2616.16,1915.24,4972.13,15251,,,,24.4787,,,,,,,,,
1728,687.859,14.8884,4007.99,2067.4,4972.26,15252,,,,24.4787,,,,,,,,,
7360,1824.29,24.1338,2454.75,2073.57,4975.56,15253,,,,24.4787,,,,,,,,,
1920,748.517,15.4206,3371.09,2093.24,4975.06,15254,,,,24.4787,,,,,,,,,
14464,2897.03,30.2294,3052.51,2419.74,4980.01,15255,,,,24.4787,,,,,,,,,
18624,3614.39,32.887,3851.96,2489.88,4983.6,15256,,,,24.4787,,,,,,,,,
2368,966.693,16.5372,3199.28,3959.32,4973.31,15257,,,,24.4787,,,,,,,,,
1536,625.086,14.3152,2872.62,4055.1,4973.43,15258,,,,24.4787,,,,,,,,,
10560,2355.98,27.22,3845.87,4099.42,4977.55,15259,,,,24.4787,,,,,,,,,
2496,867.721,16.8299,3884.91,4128.64,4972.37,15260,,,,24.4787,,,,,,,,,
4352,1697.5,20.2565,3314.6,4257.81,4975.52,15261,,,,24.4787,,,,,,,,,
6336,1695.36,22.9583,3625.83,1436.15,4981.72,15262,,,,24.4787,,,,,,,,,
1344,553.596,13.692,2582.19,1575.67,4975.12,15263,,,,24.4787,,,,,,,,,
4736,1353.86,20.8355,3474.63,1596.72,4981.58,15264,,,,24.4787,,,,,,,,,
3200,1245.44,18.2831,2633.92,1621.82,4980.05,15265,,,,24.4787,,,,,,,,,
72512,8487.3,51.7373,2299.67,2058.91,4996.04,15266,,,,24.4787,,,,,,,,,
1344,566.081,13.692,2754.38,2066.53,4976.65,15267,,,,24.4787,,,,,,,,,
4096,1223.4,19.8512,2840.52,3137.04,4978.81,15268,,,,24.4787,,,,,,,,,
1536,609.359,14.3152,2883.29,3567.1,4974.6,15269,,,,24.4787,,,,,,,,,
42432,6052,43.2745,2899.6,4013.84,4988.54,15270,,,,24.5465,,,,,,,,,
10432,2283.28,27.1096,3559.32,4057.43,4982.24,15271,,,,24.5465,,,,,,,,,
2112,768.908,15.9184,3119.2,4097.89,4978.33,15272,,,,24.5465,,,,,,,,,
25216,4183.21,36.3825,3019.64,4175.96,4988.49,15273,,,,24.5465,,,,,,,,,
1536,634.486,14.3152,2900.96,1625.77,4981.1,15274,,,,24.5465,,,,,,,,,
3648,1106.93,19.0994,2550.61,1732.79,4983.63,15275,,,,24.5465,,,,,,,,,
4160,1227.68,19.9541,3411.69,2018.06,4982.07,15276,,,,24.5465,,,,,,,,,
2240,799.393,16.2337,2654.16,2089.85,4980.87,15277,,,,24.5465,,,,,,,,,
1856,702.973,15.2473,2972.75,2140.62,4979.35,15278,,,,24.5465,,,,,,,,,
117056,11663.7,60.692,3094.13,2665.11,5003.79,15279,,,,24.5465,,,,,,,,,
131840,13422.4,63.1465,2550.42,3494.15,5006.9,15280,,,,24.5465,,,,,,,,,
2368,833.966,16.5372,3369.12,3950.35,4980.77,15281,,,,24.5465,,,,,,,,,
1728,673.441,14.8884,2515.99,1604.14,4984.86,15282,,,,24.5465,,,,,,,,,
2432,859.199,16.6848,3928.43,1648.47,4987.88,15283,,,,24.5465,,,,,,,,,
3392,1085.66,18.6417,3218.73,2164.39,4987.01,15284,,,,24.5465,,,,,,,,,
1408,574.603,13.906,3156.05,2226.56,4982.39,15285,,,,24.5465,,,,,,,,,
4992,1405.35,21.2044,2863.11,2363.51,4987.75,15286,,,,24.5465,,,,,,,,,
7936,1948.83,24.7477,3394.86,3019.62,4987.67,15287,,,,24.5465,,,,,,,,,
1472,592.341,14.1136,2397.22,3447.97,4983.8,15288,,,,24.5465,,,,,,,,,
1472,692.596,14.1136,2936.7,3551.62,4989.19,15289,,,,24.5465,,,,,,,,,
11712,2473.56,28.1759,2469.32,3726.21,4989.73,15290,,,,24.5465,,,,,,,,,
85760,9821.23,54.7136,3848.46,3779.93,5006.43,15291,,,,24.5465,,,,,,,,,
94848,11094.4,56.5818,2270.67,3907.9,5007.57,15292,,,,24.5465,,,,,,,,,
6912,1714.9,23.6339,3061.92,3991.07,4989.45,15293,,,,24.5465,,,,,,,,,
3520,1100.31,18.8733,3014.08,4228.56,4985.91,15294,,,,24.5465,,,,,,,,,
1600,625.455,14.5113,3870.16,4291.58,4982.93,15295,,,,24.5465,,,,,,,,,
132096,14097.5,63.1874,2402.66,1514.86,5012.03,15296,,,,24.5465,,,,,,,,,
235264,22387,76.5924,2341.26,1725.42,5021.45,15297,,,,24.5465,,,,,,,,,
1600,655.625,14.5113,3916.24,1734.46,4990.77,15298,,,,24.5465,,,,,,,,,
16256,3132.95,31.4296,3883.92,1799.43,5000.9,15299,,,,24.5465,,,,,,,,,
5376,1488.69,21.7347,2572.19,1949.91,4992.26,15300,,,,24.5465,,,,,,,,,
2048,768.802,15.7559,3593.83,2152.73,4988.06,15301,,,,24.56426955,,,,,,,,,
5632,1873.95,22.0744,3873.77,2235.88,4994.11,15302,,,,24.6139,,,,,,,,,
1344,559.359,13.692,3143.72,2250.72,4989.79,15303,,,,24.6139,,,,,,,,,
3072,996.219,18.036,2251.87,2580.85,4989.26,15304,,,,24.6139,,,,,,,,,
34112,5081.97,40.238,2951.29,2643.7,5000.94,15305,,,,24.6139,,,,,,,,,
1920,718.267,15.4206,3824.96,3642.04,4988.93,15306,,,,24.6139,,,,,,,,,
2240,809.795,16.2337,3017.24,3683.33,4987.85,15307,,,,24.6139,,,,,,,,,
4864,1582.69,21.0216,3062.59,3677.31,4995.62,15308,,,,24.6139,,,,,,,,,
1856,714.946,15.2473,3108.47,3811.52,4987.76,15309,,,,24.6139,,,,,,,,,
1664,658.067,14.7023,2958.03,3865.41,4987.39,15310,,,,24.6139,,,,,,,,,
180992,15555.7,70.1811,3950.54,3903.66,5019.43,15311,,,,24.6139,,,,,,,,,
1728,678.695,14.8884,3153.92,3954.21,4986.64,15312,,,,24.6139,,,,,,,,,
10304,3019.14,26.9983,3044.17,3958.83,5000.79,15313,,,,24.6139,,,,,,,,,
2112,930.926,15.9184,3129.38,4004.07,4991.17,15314,,,,24.6139,,,,,,,,,
1472,622.59,14.1136,2636.87,1740.15,4992.15,15315,,,,24.6139,,,,,,,,,
1600,634.513,14.5113,3170.16,1924.7,4992.69,15316,,,,24.6139,,,,,,,,,
294016,21791.6,82.5007,4004.86,1984.32,5029.47,15317,,,,24.6139,,,,,,,,,
1728,670.016,14.8884,3341.47,2083.99,4992.86,15318,,,,24.6139,,,,,,,,,
1408,580.367,13.906,2892.96,2110.38,4990.93,15319,,,,24.6139,,,,,,,,,
3648,1111.56,19.0994,3789.2,2272.93,4995.56,15320,,,,24.6139,,,,,,,,,
20608,3614.63,34.0157,3765.29,2529.69,5002.78,15321,,,,24.6139,,,,,,,,,
2688,905.93,17.2508,2728.86,3674.34,4993.22,15322,,,,24.6139,,,,,,,,,
5440,1951.29,21.8206,2438.44,3848.42,4994.7,15323,,,,24.6139,,,,,,,,,
1536,609.359,14.3152,2954.62,4006.77,4991.26,15324,,,,24.681,,,,,,,,,
6336,1638.46,22.9583,2236.17,4261,4995.38,15325,,,,24.681,,,,,,,,,
1856,697.102,15.2473,2439.09,4274.69,4990.79,15326,,,,24.681,,,,,,,,,
4544,1601.79,20.5501,2604.48,1578.82,4998.65,15327,,,,24.681,,,,,,,,,
2368,849.983,16.5372,2593.23,1685.48,4997.96,15328,,,,24.681,,,,,,,,,
13248,2903.57,29.3574,2827.69,1766.52,5001.64,15329,,,,24.681,,,,,,,,,
1600,637.192,14.5113,3131.76,1906.3,4996.05,15330,,,,24.681,,,,,,,,,
2752,1139.96,17.3867,3535.05,1999.75,5003.49,15331,,,,24.681,,,,,,,,,
1856,718.804,15.2473,2842.96,2045.03,4997.14,15332,,,,24.681,,,,,,,,,
32960,5000.39,39.7798,3763.29,2076.2,5010.73,15333,,,,24.681,,,,,,,,,
2560,890.581,16.9726,3210.16,2213.4,4997.43,15334,,,,24.681,,,,,,,,,
270976,21505.5,80.2868,2491.24,2361.48,5032.13,15335,,,,24.681,,,,,,,,,
104768,13654.3,58.4893,2736.83,2413.4,5024.23,15336,,,,24.681,,,,,,,,,
1536,603.595,14.3152,2206.46,3694.94,4995.1,15337,,,,24.681,,,,,,,,,
2112,768.265,15.9184,2811.93,3718.5,4997.11,15338,,,,24.681,,,,,,,,,
2688,926.858,17.2508,2475.05,3753.58,4997.79,15339,,,,24.681,,,,,,,,,
5440,1761.81,21.8206,2914.86,3755.95,5001.9,15340,,,,24.681,,,,,,,,,
3008,969.213,17.9099,3110.7,3753.74,4996.89,15341,,,,24.681,,,,,,,,,
1536,622.592,14.3152,2974.29,4030.94,4997.76,15342,,,,24.681,,,,,,,,,
3584,1123.97,18.987,3148.88,4058.53,4996.79,15343,,,,24.681,,,,,,,,,
2432,842.83,16.6848,3476.32,4103.21,4997.25,15344,,,,24.681,,,,,,,,,
3520,1098.84,18.8733,3552.85,1833.43,5003.08,15345,,,,24.681,,,,,,,,,
1472,595.635,14.1136,3907.13,1926.93,5000.32,15346,,,,24.7477,,,,,,,,,
2432,845.888,16.6848,3469.06,2038.47,5000.72,15347,,,,24.7477,,,,,,,,,
3392,1247.96,18.6417,3289.67,2437.67,5005.5,15348,,,,24.7477,,,,,,,,,
3264,1034.45,18.4042,2478.17,3356.75,5001.68,15349,,,,24.7477,,,,,,,,,
2944,992.767,17.782,3910.17,3574.41,5003.8,15350,,,,24.7477,,,,,,,,,
5952,1587.97,22.4848,3056.12,3933.94,5002.37,15351,,,,24.7477,,,,,,,,,
1408,580.392,13.906,3498.96,3995.83,5000.2,15352,,,,24.7477,,,,,,,,,
3712,1133.24,19.2104,2395.23,4265.1,5000.52,15353,,,,24.7477,,,,,,,,,
17408,3271.87,32.1551,3498.21,1489.72,5014.08,15354,,,,24.7477,,,,,,,,,
3264,1282.57,18.4042,2501.15,1711.49,5006.77,15355,,,,24.7477,,,,,,,,,
4416,1569.69,20.3553,3193.97,1851.33,5012.55,15356,,,,24.7477,,,,,,,,,
2496,878.896,16.8299,2519.98,1942.69,5004.98,15357,,,,24.7477,,,,,,,,,
1600,634.591,14.5113,3242.64,2004.38,5005.01,15358,,,,24.7477,,,,,,,,,
6592,1682.05,23.2634,3611.15,2090.44,5011.48,15359,,,,24.7477,,,,,,,,,
1664,651.557,14.7023,2624.34,2099.56,5003.39,15360,,,,24.7477,,,,,,,,,
1472,601.636,14.1136,2888.87,2159.97,5003.45,15361,,,,24.7477,,,,,,,,,
4352,1784.84,20.2565,2878.07,2220.46,5010.34,15362,,,,24.7477,,,,,,,,,
1600,652.173,14.5113,4012.08,2245.98,5005.97,15363,,,,24.7477,,,,,,,,,
7680,1869.04,24.4787,3984.96,2285.54,5011.73,15364,,,,24.7477,,,,,,,,,
34560,5263.39,40.4134,4023.82,2421.29,5020.13,15365,,,,24.7477,,,,,,,,,
1664,704.386,14.7023,2613.11,2640.64,5004.93,15366,,,,24.7477,,,,,,,,,
2176,778.125,16.0776,3600.84,3760.51,5004.46,15367,,,,24.7477,,,,,,,,,
1728,691.023,14.8884,2913.33,3837.62,5005.45,15368,,,,24.7477,,,,,,,,,
14720,3233.55,30.4067,2358.78,3842.74,5016.15,15369,,,,24.7477,,,,,,,,,
1472,594.785,14.1136,3121.91,4031.1,5002.41,15370,,,,24.7477,,,,,,,,,
1536,625.965,14.3152,3627.46,4069.27,5005.1,15371,,,,24.7477,,,,,,,,,
3264,1049.44,18.4042,2206.56,4129.14,5004.81,15372,,,,24.7477,,,,,,,,,
4288,1277.42,20.1567,3789.05,4170.74,5006.39,15373,,,,24.7477,,,,,,,,,
2368,825.037,16.5372,3309.12,4407.43,5005.74,15374,,,,24.814,,,,,,,,,
4800,1387.51,20.929,2777.09,1693.66,5013.17,15375,,,,24.814,,,,,,,,,
2880,976.7,17.6522,2982.78,1962.84,5011.46,15376,,,,24.814,,,,,,,,,
3008,986.414,17.9099,3064.49,2216.72,5008.8,15377,,,,24.814,,,,,,,,,
32384,4974.41,39.5467,2618.98,2382.45,5021.26,15378,,,,24.814,,,,,,,,,
2688,1114.08,17.2508,2637.62,3510.82,5015.22,15379,,,,24.814,,,,,,,,,
3072,988.268,18.036,2512.54,3622.19,5008.76,15380,,,,24.814,,,,,,,,,
58560,8958.77,48.1801,2961.63,3661.92,5033.27,15381,,,,24.814,,,,,,,,,
2240,807.864,16.2337,2457.36,3738.53,5010.13,15382,,,,24.814,,,,,,,,,
296576,23428,82.7394,3156.61,3862.7,5044.68,15383,,,,24.814,,,,,,,,,
13312,2701.9,29.4046,3302.99,3910.72,5015.39,15384,,,,24.814,,,,,,,,,
1856,702.997,15.2473,2849.03,4203.52,5008.17,15385,,,,24.814,,,,,,,,,
5248,1451.64,21.5608,3036.52,4209.74,5010.88,15386,,,,24.814,,,,,,,,,
2240,819.524,16.2337,2496.56,1552.93,5014.59,15387,,,,24.814,,,,,,,,,
1344,565.949,13.692,2330,1566.72,5010.93,15388,,,,24.814,,,,,,,,,
4544,1315.73,20.5501,3695.69,1732.45,5015.33,15389,,,,24.814,,,,,,,,,
3200,1035.12,18.2831,3847.36,1827.98,5015.01,15390,,,,24.814,,,,,,,,,
2240,810.464,16.2337,2511.98,2007.67,5013.79,15391,,,,24.814,,,,,,,,,
1664,655.677,14.7023,2658.8,2008.64,5013.09,15392,,,,24.814,,,,,,,,,
5376,1462.74,21.7347,3470.19,2179.25,5015.31,15393,,,,24.814,,,,,,,,,
13248,2790.02,29.3574,2408.71,2849.92,5018.93,15394,,,,24.814,,,,,,,,,
2880,946.528,17.6522,3385.09,3685.06,5012.44,15395,,,,24.814,,,,,,,,,
1728,660.904,14.8884,3518.96,3755.4,5013.6,15396,,,,24.814,,,,,,,,,
3392,1062.13,18.6417,2511.94,3905.59,5015.31,15397,,,,24.88,,,,,,,,,
8896,2049.52,25.7078,4048.19,3973.66,5018.3,15398,,,,24.88,,,,,,,,,
1728,798.49,14.8884,3143.99,4012.73,5017.01,15399,,,,24.88,,,,,,,,,
8256,1976.32,25.0759,2226.4,4089.92,5015.86,15400,,,,24.88,,,,,,,,,
4096,1208.42,19.8512,2300.14,4152.92,5014.24,15401,,,,24.88,,,,,,,,,
112832,14452.8,59.9531,3949.3,4206.55,5039.07,15402,,,,24.88,,,,,,,,,
2688,1203.86,17.2508,3007.24,1972.25,5027.98,15403,,,,24.88,,,,,,,,,
42624,5983.67,43.3396,3121.08,1992.72,5031.27,15404,,,,24.88,,,,,,,,,
10880,2661.79,27.4922,4024.84,2192.84,5020.91,15405,,,,24.88,,,,,,,,,
1408,571.333,13.906,2823.14,2375.47,5014.39,15406,,,,24.88,,,,,,,,,
2944,960.128,17.782,2816.26,2745.02,5019.37,15407,,,,24.88,,,,,,,,,
3584,1155.69,18.987,2326.1,2790.1,5021.36,15408,,,,24.88,,,,,,,,,
189376,19234.3,71.2485,2711.85,3444.04,5058.66,15409,,,,24.88,,,,,,,,,
43072,6170.99,43.4909,2758.22,3625.84,5032.68,15410,,,,24.88,,,,,,,,,
295360,22665.8,82.6262,3555.26,3666.46,5054.16,15411,,,,24.88,,,,,,,,,
13120,2743.12,29.2625,2452.67,3706.75,5020.84,15412,,,,24.88,,,,,,,,,
184640,18549.4,70.6495,3393.12,3850.65,5044.95,15413,,,,24.88,,,,,,,,,
1408,583.098,13.906,2224.23,3879.83,5016.57,15414,,,,24.88,,,,,,,,,
6272,1696.59,22.8807,3345.24,3922.45,5021.05,15415,,,,24.88,,,,,,,,,
3392,1068.11,18.6417,2844.69,4031.63,5017.72,15416,,,,24.88,,,,,,,,,
2880,963.934,17.6522,3954.16,4097.77,5018.31,15417,,,,24.88,,,,,,,,,
3072,989.684,18.036,3105.71,4165.52,5016.43,15418,,,,24.88,,,,,,,,,
2624,897.382,17.1128,3201.69,1709.83,5020.1,15419,,,,24.88,,,,,,,,,
7616,2179.67,24.4105,2566.28,1928.28,5033.69,15420,,,,24.88,,,,,,,,,
1408,586.236,13.906,3243.87,2253.1,5022.02,15421,,,,24.88,,,,,,,,,
3392,1064.06,18.6417,2561.52,2988.69,5024.14,15422,,,,24.88,,,,,,,,,
27712,4571.44,37.5454,2552.31,3246.2,5033.5,15423,,,,24.88,,,,,,,,,
1856,793.982,15.2473,3203.09,3474.96,5018.66,15424,,,,24.88,,,,,,,,,
3072,992.953,18.036,3119.12,3725.77,5020.68,15425,,,,24.88,,,,,,,,,
41792,5942.54,43.0558,2677.6,4214.55,5035.87,15426,,,,24.88,,,,,,,,,
5248,1447.45,21.5608,2882.42,4368.27,5025.96,15427,,,,24.9457,,,,,,,,,
3264,1021.73,18.4042,2570.8,4384.99,5021.21,15428,,,,24.9457,,,,,,,,,
3072,1006.62,18.036,3636.71,4429.69,5022.35,15429,,,,24.9457,,,,,,,,,
1728,660.878,14.8884,2779.55,1479.1,5026.64,15430,,,,24.9457,,,,,,,,,
7104,1760.44,23.8507,2597.7,1575.57,5027.98,15431,,,,24.9457,,,,,,,,,
1664,661.469,14.7023,3096.96,1715.72,5024.16,15432,,,,24.9457,,,,,,,,,
3008,1007.29,17.9099,3694.79,2443.61,5026.76,15433,,,,24.9457,,,,,,,,,
6464,1666.37,23.1118,2249.37,2573.68,5026.22,15434,,,,24.9457,,,,,,,,,
171776,15329.7,68.9691,3237.16,2961.61,5054.99,15435,,,,24.9457,,,,,,,,,
1600,648.826,14.5113,3535.12,3725.82,5025.65,15436,,,,24.9457,,,,,,,,,
2752,921.787,17.3867,2895.42,3840.59,5023.95,15437,,,,24.9457,,,,,,,,,
5504,1496.78,21.9058,3848.35,4102.13,5027.86,15438,,,,24.9457,,,,,,,,,
6720,1692.79,23.413,3082.27,4258.76,5030.06,15439,,,,24.9457,,,,,,,,,
1344,565.976,13.692,2193.62,1767.86,5027.88,15440,,,,24.9457,,,,,,,,,
26624,4322.39,37.0474,2200.01,1835.87,5041.52,15441,,,,24.9457,,,,,,,,,
4992,1421.26,21.2044,2465.37,1930.28,5032.62,15442,,,,24.9457,,,,,,,,,
1664,651.504,14.7023,2519.42,2254.8,5028.01,15443,,,,24.9457,,,,,,,,,
4352,1271.04,20.2565,3431.84,2685.16,5033.99,15444,,,,24.9457,,,,,,,,,
7296,1793.48,24.0637,3818.92,2949.45,5032.79,15445,,,,24.9457,,,,,,,,,
11072,2971.81,27.653,3091.97,3551.1,5036.02,15446,,,,24.9457,,,,,,,,,
7808,2352.37,24.6139,2846.01,3765.86,5033.72,15447,,,,24.9457,,,,,,,,,
3392,1189.75,18.6417,2534.58,3919.03,5031.84,15448,,,,24.9457,,,,,,,,,
2048,765.377,15.7559,3863.58,4062.1,5027.93,15449,,,,24.9457,,,,,,,,,
1664,658.093,14.7023,2232.19,4067.56,5028.47,15450,,,,24.9457,,,,,,,,,
16320,3345.99,31.4708,3490.91,4088.53,5038.76,15451,,,,24.9457,,,,,,,,,
26048,4398.09,36.7783,2528.29,4103.82,5039.17,15452,,,,24.9457,,,,,,,,,
1920,726.552,15.4206,2962.69,4144.44,5027.2,15453,,,,24.9457,,,,,,,,,
3264,1034.43,18.4042,3124.84,4157.85,5030.93,15454,,,,24.9457,,,,,,,,,
2752,938.754,17.3867,2975.7,4163.1,5028.51,15455,,,,24.9457,,,,,,,,,
5056,1391.89,21.2946,2958.25,4210.19,5030.32,15456,,,,25.011,,,,,,,,,
1984,756.292,15.5901,2263.86,1555.75,5034.8,15457,,,,25.011,,,,,,,,,
1536,625.402,14.3152,3107.29,1930.44,5033.26,15458,,,,25.011,,,,,,,,,
1728,664.33,14.8884,2966.96,1954.95,5033.15,15459,,,,25.011,,,,,,,,,
1408,583.74,13.906,3173.68,1983.1,5032.39,15460,,,,25.011,,,,,,,,,
1472,598.341,14.1136,3095.65,2022.41,5034.06,15461,,,,25.011,,,,,,,,,
83904,10573.8,54.316,3533.15,2331.38,5063.11,15462,,,,25.011,,,,,,,,,
6272,1635.75,22.8807,3823.81,2326,5037.99,15463,,,,25.011,,,,,,,,,
35840,5376.57,40.9063,2283.38,2340.47,5048.73,15464,,,,25.011,,,,,,,,,
1856,696.539,15.2473,2412.34,3163.38,5030.93,15465,,,,25.011,,,,,,,,,
29056,4575.63,38.1428,2647.35,3227.08,5045.11,15466,,,,25.011,,,,,,,,,
1408,574.497,13.906,2943.87,4134.74,5031.3,15467,,,,25.011,,,,,,,,,
2688,1024.05,17.2508,3139.72,4132.06,5041.03,15468,,,,25.011,,,,,,,,,
38784,5541.2,41.997,3663.83,4174.1,5045.33,15469,,,,25.011,,,,,,,,,
3008,1013.21,17.9099,3422.11,1599.87,5040.04,15470,,,,25.011,,,,,,,,,
1728,670.2,14.8884,3267.85,1626.07,5036.41,15471,,,,25.011,,,,,,,,,
15872,3071.75,31.1801,3969.63,1636.8,5044.38,15472,,,,25.011,,,,,,,,,
2240,818.854,16.2337,3791.07,1827.45,5040.42,15473,,,,25.011,,,,,,,,,
1920,730.085,15.4206,3586.02,2151.24,5036.93,15474,,,,25.011,,,,,,,,,
2240,783.22,16.2337,3537.36,2677.5,5037.33,15475,,,,25.011,,,,,,,,,
7040,1781.56,23.7789,3800.23,2978.92,5042.64,15476,,,,25.011,,,,,,,,,
28096,4509.54,37.718,2545.52,3186.16,5047.71,15477,,,,25.0759,,,,,,,,,
1856,699.755,15.2473,3002.68,3456.07,5035.62,15478,,,,25.0759,,,,,,,,,
2880,963.317,17.6522,2977.36,3473.33,5037.78,15479,,,,25.0759,,,,,,,,,
2752,944.649,17.3867,2839.79,3793.24,5039.77,15480,,,,25.0759,,,,,,,,,
371520,26163.3,89.1924,2866.6,4013.92,5078.51,15481,,,,25.0759,,,,,,,,,
34496,5152.6,40.3884,2417.3,4125.64,5048.84,15482,,,,25.0759,,,,,,,,,
17792,3297.1,32.3898,2760.44,4194.69,5043.05,15483,,,,25.0759,,,,,,,,,
1536,615.975,14.3152,3860.79,4266.27,5036.1,15484,,,,25.0759,,,,,,,,,
1792,694.555,15.07,2333.53,1475.25,5042.36,15485,,,,25.0759,,,,,,,,,
3968,1188.39,19.6422,3260.96,1487.75,5043.9,15486,,,,25.0759,,,,,,,,,
8064,1943.49,24.88,3188.26,1637.58,5046.01,15487,,,,25.0759,,,,,,,,,
1600,634.486,14.5113,2393.52,1840.06,5040.53,15488,,,,25.0759,,,,,,,,,
25088,4402.36,36.3208,3228.11,1948.8,5058.99,15489,,,,25.0759,,,,,,,,,
6592,1702.03,23.2634,3531.27,1965.98,5047.71,15490,,,,25.0759,,,,,,,,,
181632,17561.3,70.2637,2433.82,1993.06,5073.33,15491,,,,25.0759,,,,,,,,,
19712,3581.31,33.5154,2860.01,2042.22,5050.66,15492,,,,25.0759,,,,,,,,,
1856,712.934,15.2473,3681.85,2096.48,5041.83,15493,,,,25.0759,,,,,,,,,
3776,1158.42,19.3202,3418.35,2113,5043.13,15494,,,,25.0759,,,,,,,,,
3520,1108.34,18.8733,2632.41,2271.47,5042.93,15495,,,,25.0759,,,,,,,,,
4160,1245.26,19.9541,3309.79,3107.72,5044.84,15496,,,,25.0759,,,,,,,,,
27776,4472.15,37.5743,3683.78,3173.81,5053.71,15497,,,,25.0759,,,,,,,,,
1920,739.403,15.4206,3709.36,3651.77,5039.46,15498,,,,25.0759,,,,,,,,,
1536,603.595,14.3152,3123.12,3699.27,5038.43,15499,,,,25.0759,,,,,,,,,
1536,628.408,14.3152,3133.12,3749.6,5039.6,15500,,,,25.0759,,,,,,,,,
1600,622.028,14.5113,2775.12,3771.26,5042.13,15501,,,,25.0759,,,,,,,,,
9408,2142.78,26.1919,3425.57,3912.63,5048.26,15502,,,,25.0759,,,,,,,,,
3328,1043.57,18.5237,2907.88,3964.72,5041.55,15503,,,,25.0759,,,,,,,,,
5056,1379.2,21.2946,2898.86,4139.36,5042.43,15504,,,,25.0759,,,,,,,,,
1472,611.548,14.1136,2516.7,1627.45,5045.89,15505,,,,25.1406,,,,,,,,,
2304,844.062,16.3868,4040.96,2030.21,5045.26,15506,,,,25.1406,,,,,,,,,
1600,664.894,14.5113,3305.84,2327.1,5044.69,15507,,,,25.1406,,,,,,,,,
19200,3469.17,33.2226,4019.09,2769.52,5057.05,15508,,,,25.1406,,,,,,,,,
7360,1821.74,24.1338,3523.93,2894.2,5052.5,15509,,,,25.1406,,,,,,,,,
1344,562.813,13.692,2915.34,3901.77,5043.12,15510,,,,25.1406,,,,,,,,,
5952,1576.02,22.4848,3469.02,3921.98,5050.2,15511,,,,25.1406,,,,,,,,,
1664,652.33,14.7023,3745.26,3974.18,5045.85,15512,,,,25.1406,,,,,,,,,
11776,2524,28.2271,3074.52,1724.95,5054.19,15513,,,,25.1406,,,,,,,,,
11072,2368.01,27.653,2472.88,1737.3,5054.63,15514,,,,25.1406,,,,,,,,,
1600,649.651,14.5113,3449.84,2424.38,5049.65,15515,,,,25.1406,,,,,,,,,
110336,14318.1,59.5077,3552.08,2550.33,5077.57,15516,,,,25.1406,,,,,,,,,
