2(3).Resampled(3).Label-Analysis(3),,,,,,,,,,,,
Volume3d (?m^3) ,Area3d (?m^2) ,EqDiameter (?m) ,BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,index,Materials,,,,,
15296,3092.34,30.7983,3374.54,4223.34,3423.27,9892,,,,,,30.7983
2496,1029.12,16.8299,3150.03,4240.33,3418.21,9893,,,,,,16.8299
3712,1275.03,19.2104,2991.65,4244.76,3415.48,9894,,,,,,19.2104
1600,631.991,14.5113,3687.44,4296.22,3411.89,9895,,,,,,14.5113
2048,746.617,15.7559,3482.71,4366.85,3412.93,9896,,,,,,15.7559
5376,1515.67,21.7347,3097.81,1475.77,3420.5,9897,,,,,,21.7347
3840,1160.89,19.4287,3424.16,1618.64,3419.4,9898,,,,,,19.4287
2176,786.059,16.0776,3163.78,1734.99,3417.64,9899,,,,,,16.0776
3648,1359.91,19.0994,2348.78,1809.91,3417.74,9900,,,,,,19.0994
98304,11234.1,57.2608,3821.93,1847.63,3438.77,9901,,,,,,57.2608
3392,1065.37,18.6417,2627.11,2000.39,3420.67,9902,,,,,,18.6417
1344,580.367,13.692,2331.15,2045.2,3415.5,9903,,,,,,13.692
2816,938.727,17.5204,3462.23,2048.74,3417.02,9904,,,,,,17.5204
2816,929.642,17.5204,2489.14,2425.92,3416.75,9905,,,,,,17.5204
1664,664.225,14.7023,3291.57,2842.18,3418.16,9906,,,,,,14.7023
56512,10626.9,47.6117,3768.39,3088.5,3438.33,9907,,,,,,47.6117
1408,574.524,13.906,2713.87,3163.83,3416.02,9908,,,,,,13.906
2304,812.88,16.3868,4010.07,3237.21,3417.71,9909,,,,,,16.3868
1600,802.402,14.5113,3230.64,3317.02,3419.41,9910,,,,,,14.5113
50048,6582.81,45.7224,2314.44,3659.45,3431.92,9911,,,,,,45.7224
3264,1046.14,18.4042,2687.74,3816.44,3419.01,9912,,,,,,18.4042
1472,595.716,14.1136,3104.17,4091.8,3415.28,9913,,,,,,14.1136
1984,733.51,15.5901,3179.47,4115.1,3419.06,9914,,,,,,15.5901
11584,2575.52,28.0729,3764.24,4139.7,3424.35,9915,,,,,,28.0729
30016,4687.83,38.5583,3117.68,4187.09,3430.93,9916,,,,,,38.5583
3136,1015.63,18.1604,3567.04,4233.8,3419.67,9917,,,,,,18.1604
3776,1172.79,19.3202,3582.28,1484.73,3426.39,9918,,,,,,19.3202
4672,1330.87,20.7412,3523.29,1495.16,3423.37,9919,,,,,,20.7412
11264,2435.41,27.8119,3504.87,1916.99,3427.8,9920,,,,,,27.8119
1536,610.879,14.3152,4021.79,2031.44,3419.6,9921,,,,,,14.3152
1408,577.976,13.906,2686.96,2074.19,3420.39,9922,,,,,,13.906
2944,991.969,17.782,2899.48,2094.58,3423.37,9923,,,,,,17.782
6592,1661.53,23.2634,2595.07,2289.04,3426.15,9924,,,,,,23.2634
2624,888.113,17.1128,2696.42,2909.83,3421.76,9925,,,,,,17.1128
1792,676.121,15.07,2610.81,3230.67,3419.36,9926,,,,,,15.07
1984,739.247,15.5901,2549.54,3249.94,3420.74,9927,,,,,,15.5901
2752,923.131,17.3867,2440.44,3830.92,3420.79,9928,,,,,,17.3867
2816,939.605,17.5204,3032.68,3968.19,3422.75,9929,,,,,,17.5204
2176,783.403,16.0776,4036.96,3990.63,3420.58,9930,,,,,,16.0776
1536,613.454,14.3152,2984.62,4047.77,3418.93,9931,,,,,,14.3152
7616,1925.12,24.4105,3143.56,4061.96,3423.44,9932,,,,,,24.4105
8448,2503.43,25.2688,2298.17,4129.65,3427.84,9933,,,,,,25.2688
13312,2740.7,29.4046,3972.78,4173.01,3431.82,9934,,,,,,29.4046
13248,3271,29.3574,2717.68,4221.27,3434.82,9935,,,,,,29.3574
2688,913.319,17.2508,4006.96,4210.15,3424.36,9936,,,,,,17.2508
2880,959.301,17.6522,3848.2,4215.19,3424.35,9937,,,,,,17.6522
2816,927.12,17.5204,2453.14,4305.19,3421.75,9938,,,,,,17.5204
1856,808.294,15.2473,3622.54,1624.07,3422.79,9939,,,,,,15.2473
1792,703.076,15.07,3602.67,1661.53,3426.65,9940,,,,,,15.07
1344,574.497,13.692,3096.1,1697.96,3422.93,9941,,,,,,13.692
3712,1129.36,19.2104,3041.65,1709.59,3426.86,9942,,,,,,19.2104
2112,762.291,15.9184,2649.14,2050.98,3423.78,9943,,,,,,15.9184
1408,582.967,13.906,2774.23,2054.38,3424.02,9944,,,,,,13.906
5440,1452.99,21.8206,2710.49,3787.57,3426.32,9945,,,,,,21.8206
1344,556.785,13.692,3986.19,3890.53,3425.22,9946,,,,,,13.692
10432,2327.25,27.1096,3800.77,3967.45,3432.23,9947,,,,,,27.1096
3008,992.978,17.9099,3210.02,4096.55,3427.44,9948,,,,,,17.9099
5120,1487.95,21.3841,3071.36,4100.15,3426.58,9949,,,,,,21.3841
171456,15031.5,68.9263,3396.71,4114.44,3452.6,9950,,,,,,68.9263
1664,652.251,14.7023,3150.19,4202.49,3424.93,9951,,,,,,14.7023
2432,831.444,16.6848,2965.8,4277.42,3425.46,9952,,,,,,16.6848
2432,839.377,16.6848,3684.64,4319,3425.14,9953,,,,,,16.6848
2624,899.903,17.1128,3140.03,1565.44,3430.93,9954,,,,,,17.1128
8896,2087.67,25.7078,2826.5,1673.43,3435.39,9955,,,,,,25.7078
1728,673.339,14.8884,2589.77,1693.77,3426.34,9956,,,,,,14.8884
2240,816.332,16.2337,3157.01,1750.87,3430.7,9957,,,,,,16.2337
4864,1506.38,21.0216,2500.54,1829.31,3430.46,9958,,,,,,21.0216
2176,786.751,16.0776,3415.54,1899.34,3430.11,9959,,,,,,16.0776
2432,849.236,16.6848,2468.54,1990.68,3429.04,9960,,,,,,16.6848
2624,898.796,17.1128,3526.18,2054.13,3430.25,9961,,,,,,17.1128
3264,1028.59,18.4042,3797.15,2141.85,3431.87,9962,,,,,,18.4042
1792,678.747,15.07,2695.1,2275.53,3428.5,9963,,,,,,15.07
1984,739.274,15.5901,3127.34,2282.2,3430.03,9964,,,,,,15.5901
1728,660.958,14.8884,2706.07,2323.1,3427.08,9965,,,,,,14.8884
3712,1154.2,19.2104,4003.16,2508.55,3430.17,9966,,,,,,19.2104
3008,959.97,17.9099,2389.34,2525.23,3431.02,9967,,,,,,17.9099
1728,663.583,14.8884,3279.1,3327.1,3427.52,9968,,,,,,14.8884
1856,703.024,15.2473,3144.61,3375.93,3429.55,9969,,,,,,15.2473
1408,574.576,13.906,3289.5,3380.01,3427.66,9970,,,,,,13.906
5696,1539.13,22.1577,2263.27,3525.93,3432.37,9971,,,,,,22.1577
2048,750.422,15.7559,2699.71,3691.23,3429.43,9972,,,,,,15.7559
4992,1372.4,21.2044,2350.6,3787,3430.88,9973,,,,,,21.2044
2944,1118.74,17.782,4000.52,3965.02,3430.76,9974,,,,,,17.782
3904,1174.72,19.5361,3392.99,4039.89,3430.93,9975,,,,,,19.5361
1792,687.78,15.07,3179.81,4231.25,3431.07,9976,,,,,,15.07
6272,1620.02,22.8807,4053.77,4234.25,3432.81,9977,,,,,,22.8807
1920,720.919,15.4206,2491.09,1631.37,3434.66,9978,,,,,,15.4206
1344,559.254,13.692,2391.91,1711.1,3431.12,9979,,,,,,13.692
2176,783.43,16.0776,3441.54,1770.87,3432.7,9980,,,,,,16.0776
3904,1309.22,19.5361,3487.68,1785.99,3442.67,9981,,,,,,19.5361
28544,5740.31,37.9174,3136.87,1855.22,3450.24,9982,,,,,,37.9174
1856,706.477,15.2473,3591.23,2026,3433.97,9983,,,,,,15.2473
1856,712.214,15.2473,2695.92,2046.28,3432.86,9984,,,,,,15.2473
17152,3276.42,31.9967,2732.58,2191.33,3441.07,9985,,,,,,31.9967
31488,4803.03,39.1786,3055.56,2211.66,3448.95,9986,,,,,,39.1786
2304,826.323,16.3868,3859.51,2510.44,3435.38,9987,,,,,,16.3868
3136,1017.97,18.1604,3372.1,2651.18,3436.65,9988,,,,,,18.1604
11712,2523.07,28.1759,3170.54,2675.32,3440.92,9989,,,,,,28.1759
1600,622.028,14.5113,3182.8,2882.94,3431.73,9990,,,,,,14.5113
1664,639.281,14.7023,2806.8,3171.26,3431.09,9991,,,,,,14.7023
1600,642.93,14.5113,2721.2,3705.66,3432.05,9992,,,,,,14.5113
1920,714.356,15.4206,3962.69,3898.97,3433.33,9993,,,,,,15.4206
1792,693.624,15.07,3570.81,3972.82,3432.36,9994,,,,,,15.07
1856,712.934,15.2473,3654.27,3997.31,3434.24,9995,,,,,,15.2473
4544,1309.83,20.5501,3090.28,4014.15,3435.33,9996,,,,,,20.5501
3648,1330.97,19.0994,2987.59,4099.52,3435.49,9997,,,,,,19.0994
2112,769.654,15.9184,3010.23,4111.22,3435.05,9998,,,,,,15.9184
1344,562.63,13.692,3357.43,4139.29,3430.55,9999,,,,,,13.692
1408,577.873,13.906,3340.59,4215.1,3431.11,10000,,,,,,13.906
5184,1632.2,21.4728,2482.96,4228.58,3440.12,10001,,,,,,21.4728
8384,2162.09,25.2049,3739.9,4257.18,3445.56,10002,,,,,,25.2049
66304,8036.44,50.2166,3086.94,4281.55,3454.59,10003,,,,,,50.2166
1792,676.042,15.07,3180.96,4284.25,3432.93,10004,,,,,,15.07
15744,3041.34,31.0961,3141.09,1479.09,3447.05,10005,,,,,,31.0961
24768,4152.83,36.1658,3260.51,1504.03,3447.98,10006,,,,,,36.1658
1856,699.755,15.2473,3491.37,1558.14,3436.17,10007,,,,,,15.2473
6208,1936.01,22.8026,2725.02,1583.8,3444.7,10008,,,,,,22.8026
1728,660.746,14.8884,3300.73,1691.1,3435.08,10009,,,,,,14.8884
2176,790.74,16.0776,2363.07,1767.57,3438.23,10010,,,,,,16.0776
438272,28949.3,94.2429,2610.66,1860.77,3486.67,10011,,,,,,94.2429
1600,634.513,14.5113,3655.44,1888.54,3437.17,10012,,,,,,14.5113
3968,1213.36,19.6422,2351.02,1974.59,3439.19,10013,,,,,,19.6422
1984,732.684,15.5901,2919.21,2082.2,3437.12,10014,,,,,,15.5901
4992,1408.65,21.2044,2653.83,2142.54,3439.44,10015,,,,,,21.2044
5568,1524.74,21.9904,2225.16,2281.13,3442.2,10016,,,,,,21.9904
2496,866.069,16.8299,2952.08,2313.05,3439.55,10017,,,,,,16.8299
2560,886.337,16.9726,3543.46,2345.8,3438.03,10018,,,,,,16.9726
1984,819.391,15.5901,2249.79,2385.43,3438.8,10019,,,,,,15.5901
46528,6468.44,44.6244,3342.53,2467.49,3453.05,10020,,,,,,44.6244
116480,13514.6,60.5923,3506.28,2450.48,3470.3,10021,,,,,,60.5923
9472,2211.59,26.2511,3944.2,2498.89,3445.01,10022,,,,,,26.2511
82816,9668.49,54.0802,2825.85,2954.47,3459.43,10023,,,,,,54.0802
1920,723.258,15.4206,3347.49,3173.5,3438.8,10024,,,,,,15.4206
6976,1746.08,23.7066,3659.54,3232.64,3441.39,10025,,,,,,23.7066
1728,741.822,14.8884,3323.55,3395.7,3434.64,10026,,,,,,14.8884
3584,1128.07,18.987,2230.96,3525.1,3439.72,10027,,,,,,18.987
58880,7442.53,48.2677,2555.94,3611.75,3455.4,10028,,,,,,48.2677
4416,1364.49,20.3553,2663.54,3650.23,3439.11,10029,,,,,,20.3553
1472,601.558,14.1136,2948.7,3810.41,3435.63,10030,,,,,,14.1136
4224,1225.57,20.0559,2844.35,3830.68,3439.23,10031,,,,,,20.0559
43520,6069.48,43.6412,3618.18,3905.92,3451.21,10032,,,,,,43.6412
14144,3382.3,30.0048,3848.39,4130.27,3449.39,10033,,,,,,30.0048
14016,3443.67,29.9141,2315.89,4202.23,3447.66,10034,,,,,,29.9141
1408,572.001,13.906,2958.77,4219.28,3436.39,10035,,,,,,13.906
1472,601.479,14.1136,3836,4236.32,3435.97,10036,,,,,,14.1136
1536,616.826,14.3152,2303.29,4239.77,3437.26,10037,,,,,,14.3152
4608,1625.35,20.6461,3251.79,4246.88,3445.43,10038,,,,,,20.6461
2624,990.246,17.1128,3548.52,4302.91,3438.25,10039,,,,,,17.1128
1408,575.348,13.906,2478.96,4307.1,3437.48,10040,,,,,,13.906
2240,867,16.2337,3182.96,1476.93,3442.82,10041,,,,,,16.2337
12416,3209.75,28.7295,2818.63,1519.54,3456.33,10042,,,,,,28.7295
4160,1319.1,19.9541,3326.83,1565.01,3444.96,10043,,,,,,19.9541
18944,3383.31,33.0743,2410.65,1583.58,3448.74,10044,,,,,,33.0743
2112,760.36,15.9184,2729.38,1772.92,3441.23,10045,,,,,,15.9184
1664,655.626,14.7023,3733.11,2067.1,3441.7,10046,,,,,,14.7023
1728,685.155,14.8884,2629.47,2318.07,3442.34,10047,,,,,,14.8884
2176,786.804,16.0776,3731.31,2559.81,3444.11,10048,,,,,,16.0776
1664,658.148,14.7023,3893.42,2714.64,3441.7,10049,,,,,,14.7023
1920,740.048,15.4206,2865.36,2955.9,3440.4,10050,,,,,,15.4206
2176,828.819,16.0776,3422.25,3598.4,3438.46,10051,,,,,,16.0776
2688,1006.11,17.2508,3257.81,3630.25,3444.55,10052,,,,,,17.2508
3200,1026.6,18.2831,2694.56,3749.02,3443.81,10053,,,,,,18.2831
76928,9828.13,52.767,3804.33,3882.49,3457.27,10054,,,,,,52.767
3136,1014.76,18.1604,2885.81,3894.04,3442.2,10055,,,,,,18.1604
3392,1144.23,18.6417,2603.26,4013.22,3443.08,10056,,,,,,18.6417
3200,1019.29,18.2831,2488.88,4102.22,3444.05,10057,,,,,,18.2831
49600,6586.93,45.5856,3303.68,4132.41,3460.52,10058,,,,,,45.5856
3072,989.604,18.036,2253.37,4137.35,3443.68,10059,,,,,,18.036
1472,589.74,14.1136,2246.96,4169.89,3438.76,10060,,,,,,14.1136
3072,998.9,18.036,3324.62,4284.77,3441.6,10061,,,,,,18.036
3968,1187.36,19.6422,3482.12,4285.62,3442.42,10062,,,,,,19.6422
1408,580.498,13.906,3142.59,4298.01,3440.57,10063,,,,,,13.906
1536,607.61,14.3152,3914.79,4299.44,3439.93,10064,,,,,,14.3152
12160,2530.33,28.5307,2540.03,4305.25,3448.22,10065,,,,,,28.5307
1984,732.841,15.5901,2682.83,1478.46,3445.77,10066,,,,,,15.5901
1792,826.859,15.07,2636.67,1609.67,3447.79,10067,,,,,,15.07
2560,963.934,16.9726,3093.56,1647.2,3444.83,10068,,,,,,16.9726
4800,1383.19,20.929,2824.61,1701.82,3446.88,10069,,,,,,20.929
1728,751.812,14.8884,3038.36,1729.47,3446.93,10070,,,,,,14.8884
2752,920.267,17.3867,3787.79,1745.24,3447.21,10071,,,,,,17.3867
7616,2161.03,24.4105,2802.96,1756.68,3449.79,10072,,,,,,24.4105
2560,879.484,16.9726,3118.26,1756.5,3445.63,10073,,,,,,16.9726
275264,24510.5,80.7081,3305.12,1815.54,3488.35,10074,,,,,,80.7081
3136,1101.17,18.1604,3269.32,1895.84,3447.01,10075,,,,,,18.1604
1984,793.263,15.5901,3232.12,1910.97,3443.19,10076,,,,,,15.5901
5440,1467.09,21.8206,3098.53,1978.87,3447.78,10077,,,,,,21.8206
4480,1505.79,20.4531,2259.3,2249.56,3454.93,10078,,,,,,20.4531
3136,1004.1,18.1604,2519.69,2297.31,3445.14,10079,,,,,,18.1604
2176,768.83,16.0776,3608.72,2653.34,3444.58,10080,,,,,,16.0776
2112,778.046,15.9184,3941.99,3298.13,3447.17,10081,,,,,,15.9184
1664,673.363,14.7023,2390.8,3595.1,3444.32,10082,,,,,,14.7023
1536,610.853,14.3152,3878.96,3784.6,3442.93,10083,,,,,,14.3152
3456,1068.08,18.7582,3808.96,3935.1,3445.52,10084,,,,,,18.7582
1664,655.546,14.7023,3028.03,3997.1,3443.24,10085,,,,,,14.7023
2304,816.305,16.3868,2694.4,4117.21,3445.26,10086,,,,,,16.3868
4480,1489.03,20.4531,2284.04,4178.76,3451.16,10087,,,,,,20.4531
1344,568.498,13.692,3150.77,4236.44,3444.07,10088,,,,,,13.692
4032,1211.61,19.7473,3143.78,4263.48,3446.99,10089,,,,,,19.7473
52800,7488.14,46.5456,3919.58,4266.14,3465.49,10090,,,,,,46.5456
1600,634.566,14.5113,2580.72,4286.3,3442.45,10091,,,,,,14.5113
4736,1656.51,20.8355,3503.39,4324.56,3454.07,10092,,,,,,20.8355
1728,667.494,14.8884,2452.73,1534.66,3449.89,10093,,,,,,14.8884
3008,991.071,17.9099,3127.47,1662.17,3452.38,10094,,,,,,17.9099
5632,1496.91,22.0744,2383.68,1690.83,3454.25,10095,,,,,,22.0744
6272,1761.35,22.8807,2344.3,1746.29,3452.89,10096,,,,,,22.8807
3136,990.456,18.1604,3440.83,1785.72,3451.01,10097,,,,,,18.1604
2944,972.587,17.782,3449.91,1823.45,3448.67,10098,,,,,,17.782
2688,897.46,17.2508,3332.48,1960.53,3449.03,10099,,,,,,17.2508
3648,1133.94,19.0994,3097.27,2064.23,3450.58,10100,,,,,,19.0994
3200,1040.94,18.2831,3685.04,2087.98,3450.77,10101,,,,,,18.2831
4032,1203.35,19.7473,2800.99,2307.86,3452.58,10102,,,,,,19.7473
1728,664.147,14.8884,3051.25,3315.25,3449.89,10103,,,,,,14.8884
1664,645.609,14.7023,2670.49,3510.64,3447.39,10104,,,,,,14.7023
2944,972.613,17.782,2728.7,3730.15,3450.41,10105,,,,,,17.782
12224,2565.84,28.5806,3526.06,4073.93,3456.25,10106,,,,,,28.5806
2880,945.58,17.6522,3145.53,4169.86,3452.09,10107,,,,,,17.6522
1472,601.478,14.1136,2699.48,4178.75,3448.67,10108,,,,,,14.1136
3392,1094.96,18.6417,2510.28,4307.4,3449.87,10109,,,,,,18.6417
5120,1443.85,21.3841,2753.11,1446.6,3458.83,10110,,,,,,21.3841
4160,1242.69,19.9541,3934.22,1571.72,3456.29,10111,,,,,,19.9541
5440,1464.62,21.8206,2663.66,1770.35,3455.68,10112,,,,,,21.8206
2432,849.982,16.6848,3486.11,2113.73,3454.09,10113,,,,,,16.6848
2560,876.347,16.9726,2536.96,2191.7,3453.53,10114,,,,,,16.9726
4224,1259.89,20.0559,3250.11,2341.59,3456.69,10115,,,,,,20.0559
1408,571.439,13.906,3671.87,2535.47,3450.57,10116,,,,,,13.906
1984,799.236,15.5901,2224.38,2548.65,3456.48,10117,,,,,,15.5901
3008,971.119,17.9099,2440.66,2630.42,3456.46,10118,,,,,,17.9099
43392,6028.36,43.5984,2839.57,3089.57,3467.44,10119,,,,,,43.5984
17728,3346.41,32.351,2395.69,3307.02,3463.34,10120,,,,,,32.351
1600,631.139,14.5113,2378.16,3461.34,3453.49,10121,,,,,,14.5113
1664,664.041,14.7023,3426.19,3471.87,3452.62,10122,,,,,,14.7023
2112,774.855,15.9184,2559.68,3570.98,3453.84,10123,,,,,,15.9184
18880,3402.77,33.037,3505.07,3704.39,3460.82,10124,,,,,,33.037
2432,852.634,16.6848,2640.32,3750.58,3452.3,10125,,,,,,16.6848
4672,1325.77,20.7412,3911.34,3814.55,3455.1,10126,,,,,,20.7412
315520,30903.2,84.4649,3078.32,3983.28,3501.31,10127,,,,,,84.4649
1664,643.061,14.7023,2999.11,4043.26,3453.39,10128,,,,,,14.7023
9536,2563.21,26.3101,4015.73,4097.25,3458.42,10129,,,,,,26.3101
1856,708.867,15.2473,3114.27,4321.59,3451.48,10130,,,,,,15.2473
3264,1199.2,18.4042,2937.07,4346.24,3462.93,10131,,,,,,18.4042
1472,598.237,14.1136,2644,1406.58,3458.41,10132,,,,,,14.1136
2560,870.427,16.9726,3500.66,1485.7,3456.73,10133,,,,,,16.9726
31232,4901.81,39.0721,3291.63,1545.89,3468.62,10134,,,,,,39.0721
5952,1554.01,22.4848,3020.33,1898.67,3460.48,10135,,,,,,22.4848
4096,1230.18,19.8512,3997.33,1986.98,3458.81,10136,,,,,,19.8512
6400,1958.1,23.0353,2773.64,2021.58,3458.69,10137,,,,,,23.0353
100672,11471.6,57.717,3194.49,2017.52,3480.89,10138,,,,,,57.717
7488,1801.44,24.2729,2671.4,2042.32,3461.32,10139,,,,,,24.2729
9664,2192.26,26.4273,2748.47,2215.55,3463.38,10140,,,,,,26.4273
1664,643.061,14.7023,3838.8,2622.95,3457.39,10141,,,,,,14.7023
13696,2759.65,29.6846,2625.29,2975.35,3463.55,10142,,,,,,29.6846
2560,885.511,16.9726,2863.76,3352.6,3459.73,10143,,,,,,16.9726
2048,753.639,15.7559,2468.33,3629.23,3455.68,10144,,,,,,15.7559
72576,8681.04,51.7525,2522.67,3796.58,3477.32,10145,,,,,,51.7525
1600,627.792,14.5113,2450.64,3830.46,3458.29,10146,,,,,,14.5113
2432,846.686,16.6848,3300.85,3863.84,3456.3,10147,,,,,,16.6848
3008,967.824,17.9099,2652.4,3897.4,3457.74,10148,,,,,,17.9099
7552,1828.67,24.3419,2308.79,3960.56,3461.64,10149,,,,,,24.3419
5184,1431.53,21.4728,2679.7,3998.12,3459.13,10150,,,,,,21.4728
4800,1643.6,20.929,4019.76,4042.14,3461.44,10151,,,,,,20.929
1856,702.277,15.2473,2978.4,4083.38,3457.55,10152,,,,,,15.2473
4672,1386.35,20.7412,3066.96,4191.54,3458.38,10153,,,,,,20.7412
1600,630.576,14.5113,3122.32,4238.94,3458.45,10154,,,,,,14.5113
2112,792.541,15.9184,3546.84,1416.68,3462.08,10155,,,,,,15.9184
1856,706.239,15.2473,2654.4,1529.03,3459.9,10156,,,,,,15.2473
1600,634.539,14.5113,2276.88,1600.38,3459.25,10157,,,,,,14.5113
6144,1586.4,22.724,3590.66,1607.39,3468.22,10158,,,,,,22.724
1472,598.236,14.1136,2711.13,1622.23,3461.19,10159,,,,,,14.1136
1536,618.497,14.3152,2642.29,1642.94,3462.26,10160,,,,,,14.3152
3008,972.64,17.9099,2440.4,1701.66,3462.68,10161,,,,,,17.9099
2816,1146.29,17.5204,3579.87,1695.56,3468.3,10162,,,,,,17.5204
4416,1275.8,20.3553,3028.41,1710.23,3465.31,10163,,,,,,20.3553
1472,601.636,14.1136,2429.22,1731.97,3458.58,10164,,,,,,14.1136
1728,673.258,14.8884,2389.77,1781.62,3460.12,10165,,,,,,14.8884
10240,2287.68,26.9422,3230.46,1781.4,3469.21,10166,,,,,,26.9422
1600,633.661,14.5113,2358.32,1967.26,3461.81,10167,,,,,,14.5113
1664,652.199,14.7023,2729.11,2057.87,3459.24,10168,,,,,,14.7023
4096,1215.68,19.8512,3225.21,2072.92,3464.06,10169,,,,,,19.8512
4480,1301.47,20.4531,2640.61,2077.62,3463.16,10170,,,,,,20.4531
2624,888.061,17.1128,3049.2,2313.35,3462.54,10171,,,,,,17.1128
2688,915.892,17.2508,2669.91,2358.53,3461.41,10172,,,,,,17.2508
17728,3293.84,32.351,3754.38,2495.12,3473.31,10173,,,,,,32.351
1664,652.329,14.7023,2604.49,3236.18,3461.09,10174,,,,,,14.7023
8768,2033.36,25.5839,2437,3463.28,3464.83,10175,,,,,,25.5839
3008,1060.09,17.9099,3265.76,3611.02,3464.55,10176,,,,,,17.9099
1536,603.595,14.3152,2506.79,3651.27,3459.43,10177,,,,,,14.3152
24896,4506.4,36.2279,4046.74,3735.58,3471.75,10178,,,,,,36.2279
1920,718.108,15.4206,2482.29,3740.04,3459.46,10179,,,,,,15.4206
46464,8969.75,44.6039,2280.97,3785.88,3482.17,10180,,,,,,44.6039
1472,593.088,14.1136,3060.7,3783.1,3458.76,10181,,,,,,14.1136
1344,562.707,13.692,3250.38,3821.58,3458.93,10182,,,,,,13.692
3968,1197.97,19.6422,2286.63,3831.81,3463.51,10183,,,,,,19.6422
45312,7250.56,44.2322,3238.81,3911.09,3495.12,10184,,,,,,44.2322
1856,702.917,15.2473,3191.65,4117.31,3458.79,10185,,,,,,15.2473
2112,771.507,15.9184,2561.02,4146.86,3460.39,10186,,,,,,15.9184
1600,637.861,14.5113,3176.72,4174.94,3462.29,10187,,,,,,14.5113
3776,1133.24,19.3202,3015.77,1453.61,3466.52,10188,,,,,,19.3202
1792,696.225,15.07,2994.1,1540.67,3463.65,10189,,,,,,15.07
1728,664.33,14.8884,2302.66,1623.25,3464.26,10190,,,,,,14.8884
7296,1826.98,24.0637,2630.04,1719.56,3471.21,10191,,,,,,24.0637
2240,801.916,16.2337,2932.33,1852.25,3463.96,10192,,,,,,16.2337
2496,864.268,16.8299,2306.34,1969.56,3465.29,10193,,,,,,16.8299
2432,837.34,16.6848,3097.69,2113.63,3465.88,10194,,,,,,16.6848
64768,9442.76,49.8258,2642.33,2171.41,3482.69,10195,,,,,,49.8258
1792,682.764,15.07,3134.38,2209.53,3465.36,10196,,,,,,15.07
1728,667.494,14.8884,2362.81,2280.44,3463.97,10197,,,,,,14.8884
11072,2387.11,27.653,3204.78,2359.89,3473.73,10198,,,,,,27.653
1536,609.385,14.3152,3047.29,2535.44,3466.6,10199,,,,,,14.3152
893184,45498.5,119.485,2336.72,2986.51,3524.37,10200,,,,,,119.485
3136,1010.8,18.1604,2893.73,3080.25,3465.87,10201,,,,,,18.1604
301696,22523.8,83.2128,3508.82,3329.21,3507.94,10202,,,,,,83.2128
2368,830.934,16.5372,4051.17,3452.29,3465.31,10203,,,,,,16.5372
1728,666.642,14.8884,3521.47,3498.95,3466.49,10204,,,,,,14.8884
7360,1818.01,24.1338,2445.77,3769.64,3468.04,10205,,,,,,24.1338
16128,3063.77,31.3469,3359.94,3851.56,3472.88,10206,,,,,,31.3469
2304,813.707,16.3868,2228.4,3908.99,3463.71,10207,,,,,,16.3868
3840,1160.36,19.4287,2328.56,3907.77,3464.8,10208,,,,,,19.4287
1344,553.49,13.692,4058.39,3974.72,3462.55,10209,,,,,,13.692
3136,1302.81,18.1604,2285.41,4012.08,3468.97,10210,,,,,,18.1604
6720,1715.18,23.413,3072.02,4126.68,3470.44,10211,,,,,,23.413
1792,688.554,15.07,2504.67,4208.53,3462.65,10212,,,,,,15.07
4096,1220.91,19.8512,3924.58,4322.35,3467.06,10213,,,,,,19.8512
1856,745.195,15.2473,3580.06,1432.34,3467.9,10214,,,,,,15.2473
2944,975.213,17.782,2628,1568.75,3470.84,10215,,,,,,17.782
6656,1897.41,23.3384,3568.49,1659.76,3471.32,10216,,,,,,23.3384
1792,687.965,15.07,4035.81,1662.25,3468.36,10217,,,,,,15.07
2176,795.299,16.0776,3620.02,1730.63,3467.64,10218,,,,,,16.0776
4224,1240.04,20.0559,2360.77,1849.41,3472.33,10219,,,,,,20.0559
2240,784.073,16.2337,3432.56,2008.93,3468.42,10220,,,,,,16.2337
1920,721.587,15.4206,3796.42,2055.1,3469.33,10221,,,,,,15.4206
2112,1001.65,15.9184,2841.14,2076.31,3473.72,10222,,,,,,15.9184
1536,734.662,14.3152,2802.79,2418.44,3467.93,10223,,,,,,14.3152
19648,3542.03,33.4791,2907.19,2966.54,3480.52,10224,,,,,,33.4791
1984,735.9,15.5901,2442.83,3676.26,3470.03,10225,,,,,,15.5901
1728,660.983,14.8884,3887.1,3715.1,3470.04,10226,,,,,,14.8884
1600,637.807,14.5113,3016.24,3847.26,3470.13,10227,,,,,,14.5113
1472,592.368,14.1136,3874.09,3854.58,3466.93,10228,,,,,,14.1136
1600,688.37,14.5113,2958.64,3894.94,3469.33,10229,,,,,,14.5113
8000,1976.69,24.814,3232.4,3988.06,3472.85,10230,,,,,,24.814
2432,840.688,16.6848,3021.38,4069.42,3469.46,10231,,,,,,16.6848
1600,667.467,14.5113,3023.44,4111.74,3468.21,10232,,,,,,14.5113
5376,1756.68,21.7347,2768.48,4118.1,3473.26,10233,,,,,,21.7347
3072,1228.32,18.036,2315.04,4188.44,3470.26,10234,,,,,,18.036
1344,603.386,13.692,2893.81,4205.96,3465.41,10235,,,,,,13.692
2688,906.649,17.2508,2264.96,4214.53,3467.98,10236,,,,,,17.2508
7936,2318.65,24.7477,2725.6,4250.14,3471.16,10237,,,,,,24.7477
